,posting_id,image,image_phash,title,label_group,fold,filepath,pred_concat,target,pred_concat_only,f1_concat
4750,train_915531812,5307bfa62eb74455c7a56e8b9b287c2b.jpg,98fdd0873f99c019,KEMEJA PRIA MENS POLOSAN LENGAN PANJANG COOLMAN PAKIAN PRIA CASUAL PAKAIAN DINAS PNS KERJA SIZE MLXL,9123,0,app/dataset/shopee-product-matching/train_images/5307bfa62eb74455c7a56e8b9b287c2b.jpg,['train_915531812'],train_915531812,train_915531812,1.0
4751,train_1388484165,530f940b78401a6dc137a4fdd8a5b26f.jpg,a49e73e74634c946,( COD )\nORIGINAL FROZEN COLLAGEN WHITENING THAILAND - SUPLEMENT COLLAGEN PEMUTIH BY GLUTA FROZEN,5509,0,app/dataset/shopee-product-matching/train_images/530f940b78401a6dc137a4fdd8a5b26f.jpg,['train_1388484165'],train_1388484165,train_1388484165,1.0
4752,train_2202907208,531797d23045805a76bfafb0cb2efd90.jpg,b338964bc5a6c9b4,BOYFRIEND BOTTON SLIP SNOW,7394,0,app/dataset/shopee-product-matching/train_images/531797d23045805a76bfafb0cb2efd90.jpg,['train_2202907208'],train_2202907208,train_2202907208,1.0
4753,train_1318211616,53180dd3c7e2e44fe7b45dc343522072.jpg,ed74e2a390cd1b62,HC Ikat Rambut Motif Kartun Lucu Bahan Karet Gaya Korea Wanita Import # BISA COD,10406,0,app/dataset/shopee-product-matching/train_images/53180dd3c7e2e44fe7b45dc343522072.jpg,['train_1318211616'],train_1318211616,train_1318211616,1.0
4754,train_3239132914,531c37adf7ab5d88a20ca6b5b45db314.jpg,ee9191661e2cd5a5,Parfum Mobil Aroma Kopi Bali 100%,2727,0,app/dataset/shopee-product-matching/train_images/531c37adf7ab5d88a20ca6b5b45db314.jpg,['train_3239132914' 'train_571323360'],train_3239132914,train_3239132914 train_571323360,0.6666666666666666
4755,train_349737935,531f7e2762f3977058bf53e99ebbb2b2.jpg,c0e799148d8e4f9e,Kaylee Set / Setelan Tunik / Monalisa Corak / REALPICT / PROMO / Setelan Wanita Terlaris,2998,0,app/dataset/shopee-product-matching/train_images/531f7e2762f3977058bf53e99ebbb2b2.jpg,['train_349737935'],train_349737935,train_349737935,1.0
4756,train_3896765275,532bcc2ca8a180735717da7cd26dbe7f.jpg,8be42c93546b0ef5,Candy Color Push Pull Protection Lens Matte Transparent TPU Phone Case for IPhone 11 Pro Max X Xs Max XR 8 7 Plus SE 2020,2999,0,app/dataset/shopee-product-matching/train_images/532bcc2ca8a180735717da7cd26dbe7f.jpg,['train_3896765275'],train_3896765275,train_3896765275,1.0
4757,train_3072648698,5331e71510c0f3103a2995f1ffcf2900.jpg,bf7252fc012d34d2,Garnier men 100ml,4823,0,app/dataset/shopee-product-matching/train_images/5331e71510c0f3103a2995f1ffcf2900.jpg,['train_3072648698'],train_3072648698,train_3072648698,1.0
4758,train_233926415,533639dc393818e905e6ce16345c8a28.jpg,c4c8e6e272399dc6,12/24pcs Kuku Palsu Dengan Lem Perekat Dua Sisi Fleksibel Untuk Nail Art,3547,0,app/dataset/shopee-product-matching/train_images/533639dc393818e905e6ce16345c8a28.jpg,['train_233926415'],train_433576572 train_233926415,train_233926415,0.6666666666666666
4759,train_2668910239,533972b93c51cb6538acf4e020acfffb.jpg,b30cf10e5cb30e79,HAND SANITIZER AQUATIC 250ml ( READY STOCK ),359,0,app/dataset/shopee-product-matching/train_images/533972b93c51cb6538acf4e020acfffb.jpg,['train_2668910239'],train_2668910239,train_2668910239,1.0
4760,train_3476037766,53539467b422426bb7124e23470cfc51.jpg,e9e49691c696c167,Diapro underpad / perlak sekali pakai / Alas Popok Ukuran 60 X 90 Isi 10 Pcs,7047,0,app/dataset/shopee-product-matching/train_images/53539467b422426bb7124e23470cfc51.jpg,['train_3476037766'],train_3476037766,train_3476037766,1.0
4761,train_1654281243,53566ad78d1965d122bed1ad136abef1.jpg,b7f571481ccc5a07,AVOSKIN Perfect Hydrating Treatment Essence 30ML (KECIL) PHTE 30ML,1561,0,app/dataset/shopee-product-matching/train_images/53566ad78d1965d122bed1ad136abef1.jpg,['train_1654281243'],train_1654281243,train_1654281243,1.0
4762,train_1420395733,536113422126c47fa2dbf4b20a46ef57.jpg,af7c9283e04bc31e,Clodi Popok Bayi Kain Berkancing / Cloth Diaper / Clodi bayi dapat dicuci & pakai kembali,2612,0,app/dataset/shopee-product-matching/train_images/536113422126c47fa2dbf4b20a46ef57.jpg,"['train_1420395733' 'train_2915938924' 'train_2970276831'
 'train_741750401']",train_2970276831 train_2915938924 train_1420395733,train_1420395733 train_2915938924 train_2970276831 train_741750401,0.8571428571428571
4763,train_1522885244,5362eb05d4739db1526799bf7d9613eb.jpg,eccecc70e405a679,S-3XL (NO PLASTIK POUCH) PUMA HEAT TECH BISA UTK MANSET (),211,0,app/dataset/shopee-product-matching/train_images/5362eb05d4739db1526799bf7d9613eb.jpg,['train_1522885244'],train_1522885244,train_1522885244,1.0
4764,train_3854773613,537515f76e3ae21ca9cc86c029902522.jpg,b8c297e3c434c73c,TP-Link TL-WN725N Nano USB Wireless Network Adapter 150Mbps,1300,0,app/dataset/shopee-product-matching/train_images/537515f76e3ae21ca9cc86c029902522.jpg,['train_3854773613'],train_3854773613,train_3854773613,1.0
4765,train_2025999710,5383d686a637856df0d52468a68fd9b6.jpg,afc1da32e43e6464,Kitoderm Paket Glowing Cream Lightening Series - krim pencerah / pemutih flek ringan,10574,0,app/dataset/shopee-product-matching/train_images/5383d686a637856df0d52468a68fd9b6.jpg,['train_2025999710'],train_2025999710,train_2025999710,1.0
4766,train_331269043,538c5ae4eb9e6f4933570f7a12a0d84f.jpg,d1c5ef7ae42aa026,JE Cermin Duduk Persegi Panjang Serbaguna CB71 Cermin Make Up Lipat Kaca Lipat Portabel,8913,0,app/dataset/shopee-product-matching/train_images/538c5ae4eb9e6f4933570f7a12a0d84f.jpg,['train_331269043'],train_331269043,train_331269043,1.0
4767,train_2576755812,53911bb8ee48a8be29c51641183a2d5c.jpg,e6cc993199c99933,Djoe Hoa Kecap Ikan Cap Ikan Merah 140ml,1985,0,app/dataset/shopee-product-matching/train_images/53911bb8ee48a8be29c51641183a2d5c.jpg,['train_2576755812'],train_2576755812,train_2576755812,1.0
4768,train_2356133019,539b9aa6e51d1714660c566ad7b945fe.jpg,ccf373ce322132cc,Emina Bright Stuff For Acne Prone Skin Face Wash 100ml,5059,0,app/dataset/shopee-product-matching/train_images/539b9aa6e51d1714660c566ad7b945fe.jpg,['train_2356133019'],train_2356133019,train_2356133019,1.0
4769,train_2332872319,539ed37b68e3e832e97a24564096cecb.jpg,a49287e57a6d13d1,Homic Microphone Mic Single Wireless HM-298 Silver ( Mic Bahan Metal ),7757,0,app/dataset/shopee-product-matching/train_images/539ed37b68e3e832e97a24564096cecb.jpg,['train_2332872319'],train_2332872319,train_2332872319,1.0
4770,train_3102276918,53a3c953310b17002bb8ac63787de93f.jpg,9fa048d5e13fe215,Xiaomi Redmi Note 8 Pro 6/128 6GB 128GB Garansi Resmi 1 Tahun,8475,0,app/dataset/shopee-product-matching/train_images/53a3c953310b17002bb8ac63787de93f.jpg,['train_3102276918'],train_3102276918,train_3102276918,1.0
4771,train_598015509,53b295e6dcd84f4262c04ba46f263fa9.jpg,e6cc333333333326,Ready! Caplang Eagle Eucalyptus disinfectan spray 280ml,2140,0,app/dataset/shopee-product-matching/train_images/53b295e6dcd84f4262c04ba46f263fa9.jpg,['train_598015509' 'train_1616329852'],train_598015509,train_598015509 train_1616329852,0.6666666666666666
4772,train_4119333588,53b3130ec697ad4e6735e4f7fbf834cc.jpg,b28ccd23329bcf34,IU Sweater Kaos Casual Lengan Panjang dengan Gambar Kartun Gajah untuk Bayi,10607,0,app/dataset/shopee-product-matching/train_images/53b3130ec697ad4e6735e4f7fbf834cc.jpg,['train_4119333588'],train_4119333588,train_4119333588,1.0
4773,train_3645163169,53b49747421c8aaad107b5270ef56046.jpg,ef4c623272969595,NAT C 1000 MENINGKATKAN DAYA TAHAN TUBUH,1267,0,app/dataset/shopee-product-matching/train_images/53b49747421c8aaad107b5270ef56046.jpg,['train_3645163169' 'train_1732353651'],train_3645163169,train_3645163169 train_1732353651,0.6666666666666666
4774,train_3528350351,53bd87d83a50740667ecd736bb067388.jpg,b10f9e8ecef06170,Al Quran Asy Syifa A4 Tajwid Perkata Latin - Al Fatih,3919,0,app/dataset/shopee-product-matching/train_images/53bd87d83a50740667ecd736bb067388.jpg,['train_3528350351'],train_3528350351,train_3528350351,1.0
4775,train_2434873146,53bef4d9b324cf2e6b3164639913c2e6.jpg,ae3694f21acc62cd,Cempal anyam/lap tangan dapur,5331,0,app/dataset/shopee-product-matching/train_images/53bef4d9b324cf2e6b3164639913c2e6.jpg,['train_2434873146'],train_2434873146,train_2434873146,1.0
4776,train_552488875,53c14e0fb506b14a7e93349c314e8c21.jpg,eaa5955993b2d948,Beware Bad Dog Games 48Tulang  / Bag Dog,6803,0,app/dataset/shopee-product-matching/train_images/53c14e0fb506b14a7e93349c314e8c21.jpg,['train_552488875'],train_552488875,train_552488875,1.0
4777,train_3576968986,53c89c946824d8d662ff4bae81017611.jpg,bb07c40f87153bc6,AONEZ Lightweight & Unbreakable Wheat Straw Bowls 4 Pack for Rice Noodle Fruit Salad,8389,0,app/dataset/shopee-product-matching/train_images/53c89c946824d8d662ff4bae81017611.jpg,['train_3576968986'],train_3576968986,train_3576968986,1.0
4778,train_1408566497,53c8cd789a6a33e54f04c794da7310b3.jpg,b098cfc73c329965,Instaperfect MATTECENTRIC Lip Crayon 04. JOY 3 g,405,0,app/dataset/shopee-product-matching/train_images/53c8cd789a6a33e54f04c794da7310b3.jpg,['train_1408566497' 'train_3763744608'],train_3763744608 train_1408566497,train_1408566497 train_3763744608,1.0
4779,train_2562841727,53cd39836177c7b2af05b6017b6630e7.jpg,9ad285a105f4f89f,QnC Jelly Gamat Emas 100% ASLI ORIGINAL Di Purwokerto - Bisa COD - Halal MUI - BPOM RI,5499,0,app/dataset/shopee-product-matching/train_images/53cd39836177c7b2af05b6017b6630e7.jpg,['train_2562841727' 'train_3739820419' 'train_3630841917'],train_3630841917 train_2562841727,train_2562841727 train_3739820419 train_3630841917,0.8
4780,train_2608772223,53d329d2c05e6e06432a05010b131136.jpg,b333cccdcc30cccc,[WBS] JAM TANGAN APPLE WATCH IPHONE RUBBER ANALOG IMPORT // AP023,2863,0,app/dataset/shopee-product-matching/train_images/53d329d2c05e6e06432a05010b131136.jpg,['train_2608772223'],train_2608772223,train_2608772223,1.0
4781,train_1298215111,53d6330be95eb6e48f092cd31feb3191.jpg,be12e12f9ec1e198,alat kocok hand mixer coffee mix teh tarek puding telur (Barang SEGEL=NO RETUR)RANDOM,7057,0,app/dataset/shopee-product-matching/train_images/53d6330be95eb6e48f092cd31feb3191.jpg,['train_1298215111'],train_1388148051 train_3891103008 train_1298215111 train_4083848047,train_1298215111,0.4
4782,train_1403038470,53eaff503dea1acc85f8f1b83844502e.jpg,833d291d76b29c95,BERAS SUMO  Premium 10 kg 10kg,2232,0,app/dataset/shopee-product-matching/train_images/53eaff503dea1acc85f8f1b83844502e.jpg,['train_1403038470'],train_1403038470,train_1403038470,1.0
4783,train_2777328572,53f024eb43e355368fc301595b236f1e.jpg,ed8f92706d293ac4,[ COD / GROSIR ] KURMA / KURMA PALM FRUIT / KURMA TUNISIA / 500 GRAM,8872,0,app/dataset/shopee-product-matching/train_images/53f024eb43e355368fc301595b236f1e.jpg,['train_2777328572'],train_2777328572,train_2777328572,1.0
4784,train_3716518661,53fbb82407b237d4ba8922e1e52a413f.jpg,ae9294691b2d6ab6,Mie Sedaap Kuah 75g,1443,0,app/dataset/shopee-product-matching/train_images/53fbb82407b237d4ba8922e1e52a413f.jpg,['train_3716518661'],train_3716518661,train_3716518661,1.0
4785,train_3987538452,5404b990a7111f7141613a6e77785194.jpg,ec6dc3b09b1b3065,PTT Premium Bandana Simpul Twist Elastis Ala Korea Untuk Wanita / BANDO POLOS # BISA COD,9707,0,app/dataset/shopee-product-matching/train_images/5404b990a7111f7141613a6e77785194.jpg,['train_3987538452'],train_3987538452,train_3987538452,1.0
4786,train_4218928145,540f37533e6e64221501b249a56fe722.jpg,f2c1d3968d388f92,SLAP AND CHOP / PERLENGKAPAN RUMAH / PERALATAN MASAK / PISAU & GUNTING DAPUR,1687,0,app/dataset/shopee-product-matching/train_images/540f37533e6e64221501b249a56fe722.jpg,['train_4218928145'],train_4218928145,train_4218928145,1.0
4787,train_1320767977,541d9abe84b547a6f040f85450c0aca6.jpg,e98e96e19a6a1ae1,Kemeja polos warna BIRU MUDA anak lengan pendek laki laki bahan katun oxford nyaman di pakai,6638,0,app/dataset/shopee-product-matching/train_images/541d9abe84b547a6f040f85450c0aca6.jpg,['train_1320767977'],train_1320767977,train_1320767977,1.0
4788,train_358434470,5426274af82e11f07e1cc5d686cf47ab.jpg,bf2ec84b6ac63498,Tenda anak 200 x 200cm,9943,0,app/dataset/shopee-product-matching/train_images/5426274af82e11f07e1cc5d686cf47ab.jpg,['train_358434470' 'train_574936258'],train_358434470,train_358434470 train_574936258,0.6666666666666666
4789,train_3018123747,543d4d8a94efc49fb4b1904b3c91519c.jpg,981527eb18ae4db9,LENSA ANTIRADIASI SUPERSIN / CRMC HI INDEX 1.56,9527,0,app/dataset/shopee-product-matching/train_images/543d4d8a94efc49fb4b1904b3c91519c.jpg,['train_3018123747'],train_3018123747,train_3018123747,1.0
4790,train_2575216753,5441483c05d06c10dfdf1996f37557f8.jpg,a8892b856e3c797a,Nutribaby royal 1 isi 400gr exp 2021 juni(no.87),910,0,app/dataset/shopee-product-matching/train_images/5441483c05d06c10dfdf1996f37557f8.jpg,['train_2575216753'],train_2575216753,train_2575216753,1.0
4791,train_3886622260,5456d97bca8bff44099b932086d45429.jpg,fa6795984a963c25,Kotak Tisu Vintage,8326,0,app/dataset/shopee-product-matching/train_images/5456d97bca8bff44099b932086d45429.jpg,['train_3886622260'],train_3886622260,train_3886622260,1.0
4792,train_4180594410,546856e8418a1c706998cc097a221e7f.jpg,e9a4967393249b9a,SOKLIN SOFTERGENT,7420,0,app/dataset/shopee-product-matching/train_images/546856e8418a1c706998cc097a221e7f.jpg,['train_4180594410' 'train_1323351146'],train_1323351146 train_4180594410,train_4180594410 train_1323351146,1.0
4793,train_1650055331,54706e66b8e1661a88e8191288cfc515.jpg,e1af7c809bd09738,ATLAS Songkok Premium AC Tinggi 10,10230,0,app/dataset/shopee-product-matching/train_images/54706e66b8e1661a88e8191288cfc515.jpg,['train_1650055331'],train_1650055331,train_1650055331,1.0
4794,train_850211919,54717bbc80aac5d42a8f031d9b1b1d88.jpg,e4399ac69b986467,KIMBO Kitchen Bolognese 200 gr,2247,0,app/dataset/shopee-product-matching/train_images/54717bbc80aac5d42a8f031d9b1b1d88.jpg,['train_850211919'],train_850211919,train_850211919,1.0
4795,train_2704036725,547a2b110929e8ef43542880ba89cef4.jpg,b92792d8b6396b84,CHMPN Reverse Weave Crew Sweatshirt,8547,0,app/dataset/shopee-product-matching/train_images/547a2b110929e8ef43542880ba89cef4.jpg,['train_2704036725'],train_2704036725,train_2704036725,1.0
4796,train_194536717,5480dbdc11ba241e7f9f9d6e4fe54fac.jpg,e699992399cc9966,Nice Look Air Pembersih Softlens / Cairan Softlens Surabaya,1815,0,app/dataset/shopee-product-matching/train_images/5480dbdc11ba241e7f9f9d6e4fe54fac.jpg,['train_194536717' 'train_665114372' 'train_1487292084'],train_1487292084 train_665114372 train_194536717,train_194536717 train_665114372 train_1487292084,1.0
4797,train_1706535298,5481738e2f8a7985450f74ba0950bca7.jpg,e895c76ab4c6ca89,GOLDEN GEL Helwa Beautycare,6553,0,app/dataset/shopee-product-matching/train_images/5481738e2f8a7985450f74ba0950bca7.jpg,['train_1706535298'],train_1706535298,train_1706535298,1.0
4798,train_3358338299,5485e050eb47773051904949ae353021.jpg,fcd4d243233dc45c,KAOS BRANDED BORDIR MOTIF KOREAN IMPORT XL,1996,0,app/dataset/shopee-product-matching/train_images/5485e050eb47773051904949ae353021.jpg,['train_3358338299'],train_3358338299,train_3358338299,1.0
4799,train_35082895,548a28c69affb3bd574eda3224edca1e.jpg,de8baaf5b5a50980,Lazypod Jepit Lazy Pod Flexible,911,0,app/dataset/shopee-product-matching/train_images/548a28c69affb3bd574eda3224edca1e.jpg,['train_35082895'],train_35082895,train_35082895,1.0
4800,train_997865532,54a75f09fbc41fb147a8ffcaaf2fe3ac.jpg,8e80610ee3f9cb6e,SEPATU SNEAKERS B03 IDR04,9591,0,app/dataset/shopee-product-matching/train_images/54a75f09fbc41fb147a8ffcaaf2fe3ac.jpg,['train_997865532'],train_997865532,train_997865532,1.0
4801,train_1974896791,54b1a444a77a22a2257a505df49c87d9.jpg,dfa0e05f8e60ac99,Waterproof Waterproff AirBag Sarung Case HP Camera anti air Large HP,8841,0,app/dataset/shopee-product-matching/train_images/54b1a444a77a22a2257a505df49c87d9.jpg,['train_1974896791'],train_1974896791,train_1974896791,1.0
4802,train_3617675468,54b59887bffe1600f620df04dbac447c.jpg,f05a8f8d0d66329d,MADU GEMUK BADAN 350 GRAM,6822,0,app/dataset/shopee-product-matching/train_images/54b59887bffe1600f620df04dbac447c.jpg,['train_3617675468'],train_3617675468,train_3617675468,1.0
4803,train_2011325679,54b9645deb093721adff5e92823057b2.jpg,ea8d92630d1ab567,USB Receiver Audio Bluetooth,8222,0,app/dataset/shopee-product-matching/train_images/54b9645deb093721adff5e92823057b2.jpg,['train_2011325679'],train_2011325679,train_2011325679,1.0
4804,train_1374576416,54c1f0d1106f527a93577fec552a8ed4.jpg,cea1915ea659b952,JILBAB SEGIEMPAT SAUDIA SONIC LASERCUT SERI B BY ANSANIA,9972,0,app/dataset/shopee-product-matching/train_images/54c1f0d1106f527a93577fec552a8ed4.jpg,['train_1374576416'],train_1374576416,train_1374576416,1.0
4805,train_676535442,54ccc71e903deb5f689ad1268b445351.jpg,aec6b498e1e5d252,Siomay Udang (Dimsum) Roku Bento BDG Homemade Ready to Cook,5419,0,app/dataset/shopee-product-matching/train_images/54ccc71e903deb5f689ad1268b445351.jpg,['train_676535442'],train_676535442,train_676535442,1.0
4806,train_3296048151,54d370119e3b312b9b26c0a2a8858d4d.jpg,a7d20ced13976592,Wardah Exclusive Matte Lipstick 18 Rosy Pink 3.5 g,8148,0,app/dataset/shopee-product-matching/train_images/54d370119e3b312b9b26c0a2a8858d4d.jpg,['train_3296048151' 'train_1176556747'],train_3296048151 train_1176556747,train_3296048151 train_1176556747,1.0
4807,train_719566953,54d5416e24703b7c85632002d9b60362.jpg,ae584e0fd0a791b5,GON 1Pc chicken turkey poultry BBQ baster syringe tube pump pipe pipettte 30ml,2220,0,app/dataset/shopee-product-matching/train_images/54d5416e24703b7c85632002d9b60362.jpg,['train_719566953'],train_719566953,train_719566953,1.0
4808,train_1407823457,54d6f3ca73566bf2d8021ec8ec757efe.jpg,a66cc3939a9e9c98,100% ORIGINAL JUST MISS EYEBROW PENCIL,8273,0,app/dataset/shopee-product-matching/train_images/54d6f3ca73566bf2d8021ec8ec757efe.jpg,['train_1407823457'],train_1407823457,train_1407823457,1.0
4809,train_244763076,54daaf230772a54352ee18f29bf28628.jpg,b492c1ed9a36a66a,READY STOCK - PARFUM THAILAND 35ML,9918,0,app/dataset/shopee-product-matching/train_images/54daaf230772a54352ee18f29bf28628.jpg,['train_244763076'],train_3047438286 train_244763076,train_244763076,0.6666666666666666
4810,train_1267426801,54dc0d90b1ad8279830be0d8e8367612.jpg,9bf3a584315b1a93,Korset Pelangsing Hot Shapers Rompi Chincer Perut Pembakar Lemak Tubuh Cami Cincer Original Logo,6554,0,app/dataset/shopee-product-matching/train_images/54dc0d90b1ad8279830be0d8e8367612.jpg,['train_1267426801'],train_1267426801,train_1267426801,1.0
4811,train_1880378266,54e22fb9377ce2191024b9c32d054740.jpg,aef1d1cc9c2e9262,Bonita Maxy Bordir Babyterry Jumbo / Baju Muslim Wanita Gamis / Maxy Dress / Lexoir,9560,0,app/dataset/shopee-product-matching/train_images/54e22fb9377ce2191024b9c32d054740.jpg,['train_1880378266'],train_1880378266,train_1880378266,1.0
4812,train_2835814630,54ea7e85406f4ff6bf55ad912e535447.jpg,ba6ac59546853b5a,Tissue NICE 900 sheet 2 ply,8243,0,app/dataset/shopee-product-matching/train_images/54ea7e85406f4ff6bf55ad912e535447.jpg,['train_2835814630'],train_2835814630,train_2835814630,1.0
4813,train_203710976,54ef0ddecb914941be35a1f9df6311fb.jpg,eac8951fe43db1a0,PAJAMA RIB 4Y 5-6Y 7-8Y (Piyama Anak & Baju Tidur Anak ),7650,0,app/dataset/shopee-product-matching/train_images/54ef0ddecb914941be35a1f9df6311fb.jpg,['train_203710976'],train_203710976,train_203710976,1.0
4814,train_1677970136,54efb2ac39e5a4ba96f337a38ea21ae8.jpg,ecdbc1fc87e04894,"MAMY POKO PANTS EXTRA DRY KEMASAN BARU POKOJANG S38, M32, L30, XL26, XXL22",9673,0,app/dataset/shopee-product-matching/train_images/54efb2ac39e5a4ba96f337a38ea21ae8.jpg,['train_1677970136' 'train_2332537637' 'train_131113982' 'train_44502240'],train_131113982 train_2332537637 train_1677970136,train_1677970136 train_2332537637 train_131113982 train_44502240,0.8571428571428571
4815,train_2673406123,54f76bafaf0ab78aef0cede7f9742ecd.jpg,ba374dc8c0c5de4c,Tropicana Slim Sweetener Diabetics 100 S,4285,0,app/dataset/shopee-product-matching/train_images/54f76bafaf0ab78aef0cede7f9742ecd.jpg,['train_2673406123'],train_2673406123,train_2673406123,1.0
4816,train_2582237536,55029cf71075cbbc2623d2a0e8af9c07.jpg,eb58a778ad23f00c,Longan kering oren (lengkeng kering) / dried longan PREMIUM,4412,0,app/dataset/shopee-product-matching/train_images/55029cf71075cbbc2623d2a0e8af9c07.jpg,['train_2582237536'],train_2582237536,train_2582237536,1.0
4817,train_3938855083,550900c7c95e7bb3b3dad275b1806615.jpg,bbccc0cce132e13e,ATMAN Portable Batery Air Pump ATOM 2,7042,0,app/dataset/shopee-product-matching/train_images/550900c7c95e7bb3b3dad275b1806615.jpg,['train_3938855083'],train_3938855083,train_3938855083,1.0
4818,train_792553996,5517bcf59642d47d036d4995b0b32f4e.jpg,ad1ec58e8f1c8e32,Jam Tangan Outdoor Original Anti Air SKMEI Altimeter Thermometer 1358  V6Q9,9443,0,app/dataset/shopee-product-matching/train_images/5517bcf59642d47d036d4995b0b32f4e.jpg,['train_792553996'],train_792553996,train_792553996,1.0
4819,train_2062962971,5531d2da75989d94e7a9a109a2d6e407.jpg,ec86e4b39161936b,Baby Alive Snackin\xe2\x80\x99Lily Super Snacks Doll Food,1837,0,app/dataset/shopee-product-matching/train_images/5531d2da75989d94e7a9a109a2d6e407.jpg,['train_2062962971'],train_2062962971,train_2062962971,1.0
4820,train_3158987103,55395893dce5df6218abd4b038146d93.jpg,a587dab862270d9b,Tas Selempang Import Fashion / Tas Slingbag Wanita Mini Korea Sheyla / TS-7,7796,0,app/dataset/shopee-product-matching/train_images/55395893dce5df6218abd4b038146d93.jpg,['train_3158987103'],train_2657415607 train_3158987103,train_3158987103,0.6666666666666666
4821,train_3928182808,553d16bd02a9bf3742ee82415c95321d.jpg,8f0b0f3cf8f0e0e4,TERMURAH !! WALLPAPER STICKER DINDING GH PREMIUM QUALITY 45cm x 10mtr SHABBY CHIC (BUNGA BUNGA),853,0,app/dataset/shopee-product-matching/train_images/553d16bd02a9bf3742ee82415c95321d.jpg,['train_3928182808'],train_3928182808,train_3928182808,1.0
4822,train_3490047499,554494d951103395e792ef697550c4fa.jpg,a198b3659cf8c8a7,Rok tutu,8163,0,app/dataset/shopee-product-matching/train_images/554494d951103395e792ef697550c4fa.jpg,['train_3490047499'],train_3490047499,train_3490047499,1.0
4823,train_2685430229,5545013bff110e631a580bbfb884e624.jpg,b372ccd92427318f,[BPOM] Purivera Grapeseed Serum Oil Origin Chile - Grape Seed,3808,0,app/dataset/shopee-product-matching/train_images/5545013bff110e631a580bbfb884e624.jpg,['train_2685430229'],train_2685430229,train_2685430229,1.0
4824,train_1363552120,555eb4f12cf03a348847a4ed981ae259.jpg,fe9dc64a89c53843,Kacang Mete/Mede  Wonogiri 1 Kg,3797,0,app/dataset/shopee-product-matching/train_images/555eb4f12cf03a348847a4ed981ae259.jpg,['train_1363552120'],train_1363552120,train_1363552120,1.0
4825,train_3087599499,5566a899d613f638081629c827a93cfd.jpg,e159969796c69a86,BOCI SEHOT BOCI BASO ACI INSTAN MURAH CUANKI PEDAS GARUT MANTAP JIWA GEPREK TERCIDUK BAPPER LOKASAJI,7664,0,app/dataset/shopee-product-matching/train_images/5566a899d613f638081629c827a93cfd.jpg,['train_3087599499'],train_3087599499,train_3087599499,1.0
4826,train_3056305121,556b875ae508c51e86bd62df855175c8.jpg,8ff220c7f418de98,KALDU RASA JAMUR TOTOLE (VEGETARIAN),6490,0,app/dataset/shopee-product-matching/train_images/556b875ae508c51e86bd62df855175c8.jpg,['train_3056305121' 'train_1543699099' 'train_775851344'],train_3056305121,train_3056305121 train_1543699099 train_775851344,0.5
4827,train_1026612194,557726ac40dd5731c6b32f4467caf331.jpg,ec9b85605a2d337c,WW Celana Dalam GT MAN - GSF01 - Pakaian Dalam Pria - Isi 2 pcs - Brief Spandex,10579,0,app/dataset/shopee-product-matching/train_images/557726ac40dd5731c6b32f4467caf331.jpg,['train_1026612194'],train_1026612194,train_1026612194,1.0
4828,train_3629169590,55792e916b6fdf63c1643fb5eaf68e2b.jpg,9ce33887e35c2953,Pelindung pengaman sudut siku meja kaca silikon oval transparan,10259,0,app/dataset/shopee-product-matching/train_images/55792e916b6fdf63c1643fb5eaf68e2b.jpg,['train_3629169590'],train_3629169590,train_3629169590,1.0
4829,train_3353330034,557a6fc3c74311c630ba73d34681a300.jpg,efc6903dc16b92c8,[Bayar Di Tempat]10 in 1 Mobil Robot Transformasi Angka untuk Hadiah Natal Anak,5667,0,app/dataset/shopee-product-matching/train_images/557a6fc3c74311c630ba73d34681a300.jpg,['train_3353330034'],train_3353330034,train_3353330034,1.0
4830,train_2902586608,558715da636e20ae2c73ffd6d179bb9e.jpg,be4e92930e2cd3b1,Talenan Full Set (Pisau + Talenan + Gunting) / Knife Set / Talenan Set - X278,2637,0,app/dataset/shopee-product-matching/train_images/558715da636e20ae2c73ffd6d179bb9e.jpg,['train_2902586608'],train_2902586608,train_2902586608,1.0
4831,train_2763856379,558ccfcc558a71bffc3f6c83438eccee.jpg,b96cc73092c9969b,Takari Fish Food 2mm Mix - 500gr,7902,0,app/dataset/shopee-product-matching/train_images/558ccfcc558a71bffc3f6c83438eccee.jpg,['train_2763856379'],train_2763856379,train_2763856379,1.0
4832,train_1155118371,55972d61a949599364d3b78641953c8a.jpg,e5d69a78191b6487,Makanan Import Thailand- PAPA Kua Chap Thai Tom Yum,759,0,app/dataset/shopee-product-matching/train_images/55972d61a949599364d3b78641953c8a.jpg,['train_1155118371'],train_1155118371,train_1155118371,1.0
4833,train_2900548171,559cb377089bae0fb0c65e4d9d80a188.jpg,f1ca9d3c6ac316a4,Jv07 Sandal pria classic brown original jovanka / sandal kulit terlaris,5102,0,app/dataset/shopee-product-matching/train_images/559cb377089bae0fb0c65e4d9d80a188.jpg,['train_2900548171'],train_2900548171,train_2900548171,1.0
4834,train_692200017,55aafcf9149049d56cbcc5de12d2bc61.jpg,bb6087d0c32f780f,Calista SHIRO Nampan & Toples (7pics) toples kue/toples kue lebaran,7335,0,app/dataset/shopee-product-matching/train_images/55aafcf9149049d56cbcc5de12d2bc61.jpg,['train_692200017'],train_692200017,train_692200017,1.0
